,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,TradeToFileTime,ValueOwned,VolumeVolatility,PriceVolatility,%FuturePriceChange
7647,2021-07-21,2021-07-20,NTGR,"Netgear, Inc.",Cormack Heidi,"SVP, Marketing",S - Sale+OE,36.83,-5301.0,49276.0,-9.712882716162486,-195235.83,3,1,1814835.0799999998,0.42903551813382385,0.011285319833461037,-10.831856158949968
7648,2021-07-21,2021-07-14,QURE,Uniqure N.V.,Kapusta Matthew C,"CEO, CFO, MD",S - Sale,27.77,-1000.0,257577.0,-0.3867319985922955,-27770.0,2,7,7152913.29,0.16518593083688418,0.011462527649009709,9.987353969503944
7649,2021-07-21,2021-07-19,MTEM,"Molecular Templates, Inc.",Biotech Target N V,10%,P - Purchase,7.05,244382.0,9787003.0,2.5609525936322943,1722893.0999999999,1,2,68998371.14999999,0.39425452763808083,0.036895299161869254,-14.076472849888978
7650,2021-07-21,2021-07-19,PGR,Progressive Corp/oh/,Quigg Andrew J,Chief Strategy Officer,S - Sale,95.29,-3096.0,18085.0,-14.616873613143856,-295017.84,4,2,1723319.6500000001,0.36320956815162003,0.00781361978705389,-3.2382603617457737
7651,2021-07-21,2021-07-19,PGR,Progressive Corp/oh/,Mascaro Daniel P,"Vice Pres, Secretary, CLO",S - Sale,95.29,-9505.0,37315.0,-20.301153353267836,-905731.4500000001,4,2,3555746.35,0.36320956815162003,0.00781361978705389,-3.2382603617457737
7652,2021-07-21,2021-07-19,PEG,Public Service Enterprise Group Inc,Chernick Rose M,"VP, Controller",S - Sale,61.34,-400.0,33056.0,-1.1956001912960306,-24536.0,1,2,2027655.04,0.242266728928477,0.01036098901941228,1.4797195907526308
7653,2021-07-21,2021-07-19,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,18.03,1500.0,245135.0,0.6156750877337,27045.0,2,2,4419784.05,0.9640977986674942,0.02467037564568673,-8.408574605743222
7654,2021-07-21,2021-07-19,ABM,Abm Industries Inc /de/,Jacobsen Rene,"EVP, COO",S - Sale,45.35,-4867.0,35864.0,-11.949129655544917,-220718.45,1,2,1626432.4000000001,0.3528909465697965,0.015256229495074422,-0.9032071188354128
7655,2021-07-21,2021-07-19,DMLP,"Dorchester Minerals, L.P.",Dorchester Minerals Operating LP,Entity Under Common Control,P - Purchase,15.88,9000.0,24092.0,59.634243307712694,142920.0,1,2,382580.96,0.6315547923796369,0.022065730122793493,20.5641981996808
7656,2021-07-21,2021-07-19,MA,Mastercard Inc,Mastercard Foundation,10%,S - Sale,373.02,-236919.0,107744928.0,-0.21940632299056712,-88375525.38,2,2,40191013042.56,0.4081322807952816,0.023483488725256647,-7.685252432641308
7657,2021-07-21,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Sidle Eric,See Remarks,S - Sale,23.5,-17000.0,144162.0,-10.548392300914607,-399500.0,7,2,3387807.0,0.5248670472105698,0.04561192977422933,-23.07395777122421
7658,2021-07-21,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Hughes Michael D,See Remarks,S - Sale,23.5,-100000.0,294667.0,-25.337816437655036,-2350000.0,7,2,6924674.5,0.5248670472105698,0.04561192977422933,-23.07395777122421
7659,2021-07-21,2021-07-20,AVTR,"Avantor, Inc.",Bramwell James,"EVP, Strategic Partners",S - Sale,37.0,-6112.0,79899.0,-7.1060678285335594,-226144.0,1,1,2956263.0,0.2649248072294179,0.01018303758421522,3.734295419663661
7660,2021-07-21,2021-07-19,SHLS,"Shoals Technologies Group, Inc.","Oaktree Power Opportunities Fund IV (Delaware) Holdings, L.P.",10%,S - Sale,0.0,-4977751.0,0.0,-100.0,-0.0,2,2,0.0,0.6167051119753695,0.02607138639108091,4.145454307655234
7661,2021-07-21,2021-07-20,SPT,"Sprout Social, Inc.",Rankin Aaron Edward Frederick,"CTO, 10%",S - Sale+OE,85.56,-32000.0,28815.0,-52.61859738551344,-2737920.0,3,1,2465411.4,0.3233038062776919,0.033104809621083864,37.16058212102386
7662,2021-07-21,2021-07-19,FSLY,"Fastly, Inc.",Bergman Artur,"Chief Architect, Exec. Chair",S - Sale,50.84,-14423.0,8246300.0,-0.17459730825013742,-733265.3200000001,2,2,419241892.0,0.19524373847727516,0.023178379497782335,-15.492073621560131
7663,2021-07-21,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Burghardt Christopher,"MD, Europe",S - Sale,23.5,-85000.0,495303.0,-14.647520347129,-1997500.0,7,2,11639620.5,0.5248670472105698,0.04561192977422933,-23.07395777122421
7664,2021-07-21,2021-07-21,CAG,Conagra Brands Inc.,Batcheler Colleen,"EVP GC, Corp Secty",S - Sale,34.96,-6210.0,159943.0,-3.7375190336617456,-217101.6,2,0,5591607.28,0.2565986078122333,0.008657635445651993,-3.3520949269184204
7665,2021-07-21,2021-07-20,HUBS,Hubspot Inc,Halligan Brian,CEO,S - Sale+OE,555.13,-11520.0,651353.0,-1.7378894599719705,-6395097.6,1,1,361585590.89,0.25863250254232495,0.022675151598998782,32.01179377840387
7666,2021-07-21,2021-07-19,AFIB,"Acutus Medical, Inc.",Flynn James E,"Director by Deputization, 10%",P - Purchase,14.0,1071428.0,5415449.0,24.66442956882575,14999992.0,3,2,75816286.0,0.693630752908177,0.027321498572149532,-40.963616667356845
7667,2021-07-21,2021-07-19,CYTK,Cytokinetics Inc,Smith Sandford D,Dir,S - Sale+OE,28.87,-11965.0,6459.0,-64.94246634824142,-345429.55,1,2,186471.33000000002,1.220823038658735,0.1848983915701752,25.419589934756964
7668,2021-07-21,2021-07-20,LHX,"L3Harris Technologies, Inc. /de/",Mikuen Scott T,"SVP-GC, Secy",S - Sale+OE,225.08,-8573.0,64886.0,-11.67045562830967,-1929610.84,4,1,14604540.88,0.35456295150117784,0.013379362887538925,4.643639951254043
7669,2021-07-21,2021-07-20,BRN,Barnwell Industries Inc,Gifford Russell M,"EVP, CFO, Treasurer, Secretary",P - Purchase,2.19,13800.0,100000.0,16.009280742459396,30222.0,1,1,219000.0,0.3555714222592719,0.02696800165885983,32.61694126172468
7670,2021-07-21,2021-07-19,EVH,"Evolent Health, Inc.",Williams Frank J,Exec COB,S - Sale+OE,21.6,-20000.0,727558.0,-2.675377696446296,-432000.0,1,2,15715252.8,0.15158060488361474,0.012204439509714437,41.3026312515348
7671,2021-07-21,2021-07-19,AFIB,"Acutus Medical, Inc.",Bonita David P,"Dir, 10%",P - Purchase,14.0,1071428.0,1681383.0,175.6568927215942,14999992.0,3,2,23539362.0,0.693630752908177,0.027321498572149532,-40.963616667356845
7672,2021-07-21,2021-07-19,CDW,Cdw Corp,Corley Christina M,See Remarks,S - Sale+OE,172.17,-3400.0,40735.0,-7.703636569615951,-585378.0,1,2,7013344.949999999,0.14591855151532937,0.009397283351437316,0.8510991591684648
7673,2021-07-21,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Wagoner G Richard Jr,Dir,S - Sale,23.5,-31300.0,71140.0,-30.55447090980086,-735550.0,7,2,1671790.0,0.5248670472105698,0.04561192977422933,-23.07395777122421
7674,2021-07-21,2021-07-19,CERT,"Certara, Inc.",Schemick Michael Andrew,CFO,S - Sale,24.37,-66667.0,763510.0,-8.030456155735463,-1624674.79,1,2,18606738.7,0.2970833955947452,0.014126428903799674,44.21714867201574
7675,2021-07-21,2021-07-20,MGTX,Meiragtx Holdings Plc,Naylor Stuart,Chief Development Officer,S - Sale,15.06,-9390.0,414017.0,-2.217724317264476,-141413.4,2,1,6235096.0200000005,0.4547588415166749,0.02832962021291093,0.7503558870254372
7676,2021-07-21,2021-07-19,TTGT,Techtarget Inc,Marino Roger M,Dir,S - Sale,70.78,-20000.0,1498602.0,-1.3170007678114477,-1415600.0,1,2,106071049.56,0.25217680084730937,0.019240002345105065,14.954544024219807
7677,2021-07-21,2021-07-19,PEP,Pepsico Inc,Gallagher Marie T.,"SVP, Controller",S - Sale,155.7,-7409.0,46886.0,-13.645823740675937,-1153581.2999999998,1,2,7300150.199999999,0.0755633877695987,0.0017902677803815759,1.9085617645409807
7678,2021-07-21,2021-07-20,OMCL,"Omnicell, Inc",Johnston Dan S,"EVP, Chief Legal, Admin",S - Sale+OE,151.35,-31236.0,64205.0,-32.72807284081265,-4727568.6,1,1,9717426.75,0.3752680605376118,0.002045814530647038,5.4119148296278174
7679,2021-07-21,2021-07-19,COUP,Coupa Software Inc,Bernshteyn Robert,CEO,S - Sale+OE,219.29,-50000.0,219445.0,-18.556662769767485,-10964500.0,1,2,48122094.05,0.4326377978922437,0.014031879776644773,10.285359044524103
7680,2021-07-21,2021-07-19,VXRT,"Vaxart, Inc.",Echerd Margaret,"SVP, Principal Accntng Officer",S - Sale+OE,8.0,-1800.0,0.0,-100.0,-14400.0,1,2,0.0,0.42600639012420916,0.06311087444316454,-16.252585356692382
7681,2021-07-21,2021-07-19,WK,Workiva Inc,Vanderploeg Martin J.,"Pres, CEO, 10%",S - Sale+OE,122.58,-35000.0,510269.0,-6.418850145524503,-4290300.0,1,2,62548774.019999996,0.31177223584061603,0.032310866228941484,9.563632171697163
7682,2021-07-21,2021-07-20,UNH,Unitedhealth Group Inc,Burke Richard T,Dir,S - Sale,414.31,-8000.0,1437903.0,-0.5532874611920716,-3314480.0,2,1,595737591.93,0.2201665637830828,0.010028540600221651,0.2318657892796714
7683,2021-07-21,2021-07-19,PTON,"Peloton Interactive, Inc.",Draft Howard C.,Dir,S - Sale+OE,116.64,-15000.0,429586.0,-3.3739254047585843,-1749600.0,4,2,50106911.04,0.3457663672766343,0.05857698339890616,-31.635800166294786
7684,2021-07-21,2021-07-20,OPRX,Optimizerx Corp,Silvestro Stephen L,CHIEF COMMERCIAL OFFICER,S - Sale+OE,50.34,-13242.0,13242.0,-50.0,-666602.28,2,1,666602.28,0.3523411552933997,0.02214220315259291,56.99465575910512
7685,2021-07-21,2021-07-20,OPRX,Optimizerx Corp,Baker Douglas P,CFO,S - Sale,50.9,-3000.0,79796.0,-3.6233634475095413,-152700.0,2,1,4061616.4,0.3523411552933997,0.02214220315259291,56.99465575910512
7686,2021-07-21,2021-07-19,SHLS,"Shoals Technologies Group, Inc.",Peetz Mehgan,GC,S - Sale,27.02,-11941.0,44000.0,-21.345703509054182,-322645.82,2,2,1188880.0,0.6167051119753695,0.02607138639108091,4.145454307655234
7687,2021-07-21,2021-07-20,ESS,"Essex Property Trust, Inc.",Lyons Irving F III,Dir,S - Sale+OE,329.9,-7329.0,7872.0,-48.21393329386225,-2417837.0999999996,2,1,2596972.8,0.21666162809829848,0.008932595035107446,0.31464480373965575
7688,2021-07-21,2021-07-19,NLST,Netlist Inc,Sasaki Gail M,"VP, CFO",S - Sale+OE,7.9,-75000.0,413888.0,-15.340936983521788,-592500.0,1,2,3269715.2,0.44776300050223505,0.10741171566567974,-40.21977994031522
7689,2021-07-21,2021-07-19,AFIB,"Acutus Medical, Inc.",Orbimed Advisors LLC,"Dir, 10%",P - Purchase,14.0,1071428.0,1681383.0,175.6568927215942,14999992.0,3,2,23539362.0,0.693630752908177,0.027321498572149532,-40.963616667356845
7690,2021-07-21,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Romano Pasquale,See Remarks,S - Sale,23.5,-315000.0,2284712.0,-12.116726775889022,-7402500.0,7,2,53690732.0,0.5248670472105698,0.04561192977422933,-23.07395777122421
7691,2021-07-22,2021-07-20,AVID,"Avid Technology, Inc.",Bakish Robert M,Dir,S - Sale,37.09,-29322.0,766726.0,-3.6834462243482804,-1087552.9800000002,2,2,28437867.340000004,0.17533134302423542,0.011448643776801147,-20.27310890697185
7692,2021-07-22,2021-07-22,ATLO,Ames National Corp,Swartz Kevin L,Dir,P - Purchase,23.25,1000.0,3080.0,48.07692307692308,23250.0,7,0,71610.0,0.278950143890709,0.009921862720047912,1.1275744187523171
7693,2021-07-22,2021-07-21,GO,Grocery Outlet Holding Corp.,Lindberg Eric J. Jr.,CEO,S - Sale+OE,35.87,-25000.0,2877050.0,-0.861460002412088,-896749.9999999999,1,1,103199783.5,0.9472319563769374,0.031006967054898537,-30.68456706186008
7694,2021-07-22,2021-07-19,USIO,"Usio, Inc.",Long Michael R,Dir,S - Sale,5.68,-7240.0,2075715.0,-0.34758312109479084,-41123.2,2,3,11790061.2,0.6497107601883253,0.007943795647475979,2.391302067300548
7695,2021-07-22,2021-07-20,TCDA,"Tricida, Inc.",Coufal Sandra I,"Dir, 10%",S - Sale,4.02,-2500.0,6582265.0,-0.03796642704789009,-10049.999999999998,2,2,26460705.299999997,0.5282635035635906,0.05940794988410218,7.440482205004111
7696,2021-07-22,2021-07-21,NSYS,Nortech Systems Inc,Miller Jay D,"Pres, CEO",P - Purchase,9.43,100.0,25200.0,0.398406374501992,943.0,2,1,237636.0,0.3067472575681476,0.06043434265325165,13.171640544689415
7697,2021-07-22,2021-07-21,LOV,Spark Networks Se,Canaan VIII LP,10%,S - Sale,4.51,-4725.0,2615358.0,-0.18033779845905645,-21309.75,1,1,11795264.58,0.3752178225097782,0.005798413797638112,-34.915728002858025
7698,2021-07-22,2021-07-21,ANGN,Angion Biomedica Corp.,Neylan John F.,See Remarks,S - Sale,10.98,-365.0,36998.0,-0.9769022830072531,-4007.7000000000003,2,1,406238.04000000004,0.22245039057012925,0.028001698797165173,-21.32019926264735
7699,2021-07-22,2021-07-20,BGNE,"Beigene, Ltd.",Oyler John,CEO,S - Sale,152.13,-70855.0,53454492.0,-0.13237653555053086,-10779171.15,3,2,8132031867.96,0.3312877230750632,0.020500303505834108,12.717181510671761
7700,2021-07-22,2021-07-22,BGNE,"Beigene, Ltd.",Oyler John,CEO,S - Sale,71.82,-69216.0,53249484.0,-0.1298156181602327,-4971093.119999999,3,0,3824377940.8799996,0.3312877230750632,0.020500303505834108,12.717181510671761
7701,2021-07-22,2021-07-21,EDUC,Educational Development Corp,Cobb Heather N.,"CHIEF SALES, MARKETING OFFICER",P - Purchase,0.0,41381.0,146128.0,39.50566603339475,0.0,4,1,0.0,0.4193530119482542,0.035696124930835835,-15.331195200915136
7702,2021-07-22,2021-07-21,EDUC,Educational Development Corp,O Keefe Daniel E,CFO,P - Purchase,0.0,41379.0,158204.0,35.41964476781511,0.0,4,1,0.0,0.4193530119482542,0.035696124930835835,-15.331195200915136
7703,2021-07-22,2021-07-21,EDUC,Educational Development Corp,White Craig M,CEO,P - Purchase,0.0,43257.0,577331.0,8.09943940352835,0.0,4,1,0.0,0.4193530119482542,0.035696124930835835,-15.331195200915136
7704,2021-07-22,2021-07-21,SWAV,"Shockwave Medical, Inc.",Watkins Frank T,Dir,S - Sale,174.02,-2000.0,71802.0,-2.7099536597924176,-348040.0,3,1,12494984.040000001,0.28808344939610114,0.016650303730018214,14.513289427395495
7705,2021-07-22,2021-07-21,ANGN,Angion Biomedica Corp.,Rhodes Jennifer J,See Remarks,S - Sale,10.94,-432.0,32588.0,-1.308298001211387,-4726.08,2,1,356512.72,0.22245039057012925,0.028001698797165173,-21.32019926264735
7706,2021-07-22,2021-07-20,MNTV,Momentive Global Inc.,Evan Dana L,Dir,S - Sale+OE,21.07,-12444.0,25857.0,-32.490013315579226,-262195.08,1,2,544806.99,0.6222741091841475,0.018243734717786522,14.713536927740117
7707,2021-07-22,2021-07-20,NVAX,Novavax Inc,Glenn Gregory M,"Pres, R, D",S - Sale,215.44,-2409.0,2811.0,-46.14942528735632,-518994.96,2,2,605601.84,0.525285090630446,0.044895305603415064,-23.153198707906473
7708,2021-07-22,2021-07-20,MYO,"Myomo, Inc.",Mitchell Micah,Chief Commerical Officer,S - Sale,0.0,-7130.0,15853.0,-31.02292999173302,-0.0,1,2,0.0,0.3163465968510466,0.023847967653752595,33.96355313953439
7709,2021-07-22,2021-07-20,BLK,Blackrock Inc.,Meade Christopher J.,"GC, CLO",S - Sale,877.24,-2106.0,6936.0,-23.291307232913073,-1847467.44,2,2,6084536.64,0.2749256114939991,0.01534550106562817,1.5791208166034554
7710,2021-07-22,2021-07-20,OKTA,"Okta, Inc.",McKinnon Todd,CEO,S - Sale+OE,246.3,-13818.0,7585.0,-64.56104284446106,-3403373.4000000004,2,2,1868185.5,0.2033303154327438,0.020489148178448786,-0.2497923158546642
7711,2021-07-22,2021-07-20,BJ,"Bj'S Wholesale Club Holdings, Inc.",Poulliot Brian,"EVP, Enterprise Analytics",S - Sale+OE,49.04,-5000.0,115977.0,-4.133017019764087,-245200.0,1,2,5687512.08,0.33996228850658444,0.023014591748879928,15.115518972414145
7712,2021-07-22,2021-07-20,PLUS,Eplus Inc,Raiguel Darren S,COO,S - Sale,90.01,-1200.0,46645.0,-2.5080990699132615,-108012.0,6,2,4198516.45,0.19631486000701112,0.015105792986612998,21.12559231528761
7713,2021-07-22,2021-07-20,AN,"Autonation, Inc.",Cannon Marc G,"EVP, Chief Cust Exp Officer",S - Sale+OE,110.0,-1363.0,14193.0,-8.761892517356648,-149930.0,2,2,1561230.0,0.38736159758637545,0.053110116973202164,0.002149759678979704
7714,2021-07-22,2021-07-21,EA,Electronic Arts Inc.,Wilson Andrew,CEO,S - Sale,140.89,-10000.0,214173.0,-4.46084051156919,-1408899.9999999998,2,1,30174833.97,0.2504002912338346,0.00621398185556684,-3.919806046401348
7715,2021-07-22,2021-07-20,QLYS,"Qualys, Inc.",Posey Bruce K,"VP, GC, Corp. Sec.",S - Sale+OE,101.91,-9500.0,80867.0,-10.512687153496298,-968145.0,2,2,8241155.97,0.21749122892530753,0.009729997297658362,13.58744650296629
7716,2021-07-22,2021-07-21,ICE,"Intercontinental Exchange, Inc.",Namkung James W,Chief Accounting Officer,S - Sale,120.0,-1887.0,17343.0,-9.812792511700469,-226440.0,1,1,2081160.0,0.4103179554579762,0.009924328328473583,7.276521399288097
7717,2021-07-22,2021-07-21,ASAN,"Asana, Inc.",Wan Tim M,CFO,S - Sale+OE,67.47,-20000.0,681531.0,-2.850907515134755,-1349400.0,1,1,45982896.57,0.3601672508825175,0.042272294536686336,59.313893745036076
7718,2021-07-22,2021-07-21,VRSN,Verisign Inc/ca,Indelicarto Thomas C,"EVP, GC, Secretary",S - Sale,229.21,-613.0,54873.0,-1.1047831885520671,-140505.73,1,1,12577440.33,0.18331857212981478,0.007418606566498723,-9.465057353262303
7719,2021-07-22,2021-07-16,IEHC,Ieh Corp,Offerman Gail,10%,S - Sale,16.04,-200.0,500046.0,-0.03998032967779852,-3208.0,1,6,8020737.84,1.7697159575835077,0.006622866668938108,-15.732758620689655
7720,2021-07-22,2021-07-21,YAYO,"Evmo, Inc.",Sanchez Stephen M.,Dir,P - Purchase,1.78,5700.0,27914.0,25.65949401278473,10146.0,3,1,49686.92,0.4112340125626123,0.040495527879276474,-35.79027426108357
7721,2021-07-22,2021-07-20,AN,"Autonation, Inc.",Edelson David B,Dir,S - Sale+OE,112.01,-5000.0,45811.0,-9.840388892169019,-560050.0,2,2,5131290.11,0.38736159758637545,0.053110116973202164,0.002149759678979704
7722,2021-07-22,2021-07-20,PLUS,Eplus Inc,Marron Mark P,CEO,S - Sale,90.01,-5436.0,86356.0,-5.9220847132647725,-489294.36000000004,6,2,7772903.5600000005,0.19631486000701112,0.015105792986612998,21.12559231528761
7723,2021-07-22,2021-07-13,RGEN,Repligen Corp,Dawes Karen A,Dir,S - Sale+OE,202.23,-1520.0,117462.0,-1.2775041602931536,-307389.6,2,9,23754340.259999998,0.3737947182556224,0.01190233986180362,26.687421686768406
7724,2021-07-22,2021-05-24,HIMS,"Hims & Hers Health, Inc.",Carroll Patrick Harrison,Chief Medical Officer,S - Sale+OE,11.08,-3938.0,12296.0,-24.257730688678084,-43633.04,5,59,136239.68,0.6447436650912877,0.04170834439412652,-4.122493937035028
7725,2021-07-22,2021-05-24,HIMS,"Hims & Hers Health, Inc.",Boughton Soleil,GC,S - Sale+OE,11.42,-6757.0,379537.0,-1.7491858532620232,-77164.94,5,59,4334312.54,0.6447436650912877,0.04170834439412652,-4.122493937035028
7726,2021-07-22,2021-07-20,SMAR,Smartsheet Inc,Barker Geoffrey T,Dir,S - Sale,71.76,-13500.0,420131.0,-3.113246054825416,-968760.0000000001,2,2,30148600.560000002,0.26165177417894847,0.010983758959421091,-6.4602125611504215
7727,2021-07-22,2021-07-20,SMAR,Smartsheet Inc,Gomez Elena,Dir,S - Sale+OE,71.48,-5000.0,23158.0,-17.756942964699196,-357400.0,2,2,1655333.84,0.26165177417894847,0.010983758959421091,-6.4602125611504215
7728,2021-07-22,2021-07-20,RGEN,Repligen Corp,Dawes Karen A,Dir,S - Sale,202.1,-4585.0,112877.0,-3.903390032521156,-926628.5,2,2,22812441.7,0.3737947182556224,0.01190233986180362,26.687421686768406
7729,2021-07-22,2021-07-20,BLFS,Biolife Solutions Inc,Aebersold Sarah,"VP, Global HR",S - Sale,45.1,-1059.0,19840.0,-5.067228097038136,-47760.9,5,2,894784.0,0.3921538406367079,0.02203339300894371,-13.26442420124845
7730,2021-07-22,2021-05-24,HIMS,"Hims & Hers Health, Inc.",Baird Melissa,COO,S - Sale+OE,10.91,-41076.0,227993.0,-15.265972668720662,-448139.16000000003,5,59,2487403.63,0.6447436650912877,0.04170834439412652,-4.122493937035028
7731,2021-07-22,2021-07-20,BLFS,Biolife Solutions Inc,Schulz Marcus,Chief Revenue Officer,S - Sale,45.1,-2539.0,36366.0,-6.526153450713276,-114508.90000000001,5,2,1640106.6,0.3921538406367079,0.02203339300894371,-13.26442420124845
7732,2021-07-22,2021-07-20,SNOW,Snowflake Inc.,Slootman Frank,"CEO, COB",S - Sale+OE,254.37,-31546.0,1410853.0,-2.187050878432389,-8024356.0200000005,3,2,358878677.61,0.19852322801301375,0.022817320674610737,22.896564700122823
7733,2021-07-22,2021-07-20,CELZ,"Creative Medical Technology Holdings, Inc.",Ichim Thomas,Dir,S - Sale,0.03,-4350000.0,4546767.0,-48.89416571210643,-130500.0,1,2,136403.01,0.44528667982827935,0.016916806753399672,-47.17213130388104
7734,2021-07-22,2021-07-20,REPL,"Replimune Group, Inc.",Esposito Pamela,Chief Business Officer,S - Sale+OE,33.14,-17400.0,210159.0,-7.646368634068527,-576636.0,4,2,6964669.26,0.1170583962224059,0.024774445531249984,-8.192005945012676
7735,2021-07-22,2021-07-20,SGH,"Smart Global Holdings, Inc.",Pacheco Jack A,"EVP, COO, Pres SMART Mem",S - Sale+OE,46.98,-7500.0,90409.0,-7.660174243430124,-352350.0,1,2,4247414.819999999,0.2962974844237399,0.02316861733998419,6.5003237697986975
7736,2021-07-22,2021-07-20,RUN,Sunrun Inc.,Philpot Michelle,Chief Accounting Officer,S - Sale+OE,47.33,-18632.0,33760.0,-35.56268132539319,-881852.5599999999,1,2,1597860.8,0.19223817066117393,0.05345834202717578,-6.227370455879214
7737,2021-07-22,2021-07-20,CRVL,Corvel Corp,Clemons V Gordon,COB,S - Sale,135.82,-4500.0,1479707.0,-0.3031922097119876,-611190.0,2,2,200973804.73999998,0.321357812524033,0.007498527245515972,26.362473194850992
7738,2021-07-22,2021-05-24,HIMS,"Hims & Hers Health, Inc.",Lee Spencer,CFO,S - Sale+OE,10.92,-57752.0,49893.0,-53.65042500812857,-630651.84,5,59,544831.5599999999,0.6447436650912877,0.04170834439412652,-4.122493937035028
7739,2021-07-22,2021-07-21,AVAV,Aerovironment Inc,Conver Timothy E,Chairman of the Board,S - Sale,97.91,-6700.0,306891.0,-2.1365409083806615,-655997.0,1,1,30047697.81,0.38628605318484843,0.016554228092125315,-6.196616093317668
7740,2021-07-22,2021-07-21,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,241.75,-20000.0,28986249.0,-0.06895065956304795,-4835000.0,7,1,7007425695.75,0.30633709205211024,0.01584526718302306,15.442746722168966
7741,2021-07-22,2021-07-20,META,Facebook Inc,Newstead Jennifer,"VP, GC",S - Sale,338.8,-250.0,7640.0,-3.1685678073510775,-84700.0,6,2,2588432.0,0.14580034831884345,0.014165121313620046,-5.921296688140229
7742,2021-07-22,2021-07-21,BILL,"Bill.Com Holdings, Inc.",Lacerte Rene A.,"Pres, CEO",S - Sale+OE,198.47,-25000.0,2748021.0,-0.9015438397329122,-4961750.0,6,1,545399727.87,0.30419326779595623,0.03975334115939626,43.52529517874405
