Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-10-01 17:12:47,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Young Caroline,Dir,P - Purchase,$2.83,315,"13,673",0.02,#ERROR!,315,891
2021-10-01 17:12:38,2021-10-01,ARR,"Armour Residential Reit, Inc.",Mountain James R,CFO,S - Sale+OE,$10.81,"-33,700","55,110",-38%,"-$364,179",#N/A,#N/A
2021-10-01 17:11:43,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Kazimi A J,"COB, CEO, 10%",P - Purchase,$2.83,315,"5,769,459",0%,#ERROR!,315,891
2021-10-01 17:10:02,2021-09-29,ELVT,"Elevate Credit, Inc.",Peterson David Curry,Chief Credit Officer,S - Sale,$4.03,"-5,000","75,141",-6%,"-$20,150",#N/A,#N/A
2021-10-01 17:09:48,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Krogulski Kenneth,Dir,P - Purchase,$2.83,#ERROR!,"177,355",0.01,#ERROR!,1785,5050
2021-10-01 17:09:22,2021-09-29,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$15.82,982,"265,534",0%,#ERROR!,982,15535
2021-10-01 17:09:05,2021-09-29,UPST,"Upstart Holdings, Inc.",Nicoll Alison,GC,S - Sale+OE,$324.32,"-22,500","14,230",-61%,"-$7,297,206",#N/A,#N/A
2021-10-01 17:07:04,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Cearnal Martin E,"SVP, Chief Commercial Officer",P - Purchase,$2.83,#ERROR!,"171,669",0.01,#ERROR!,2205,6238
2021-10-01 17:06:29,2021-10-01,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,$73.31,#ERROR!,"35,970,121",0%,#ERROR!,13641,1000022
2021-10-01 17:01:50,2021-10-01,FDS,Factset Research Systems Inc,Snow Frederick Philip,CEO,S - Sale+OE,$397.59,"-2,500","3,988",-39%,"-$993,975",#N/A,#N/A
2021-10-01 17:01:08,2021-09-30,TSP,Tusimple Holdings Inc.,Mullen James,See Remarks,S - Sale+OE,$36.83,"-3,016","6,984",-30%,"-$111,089",#N/A,#N/A
2021-10-01 17:00:53,2021-09-30,FDS,Factset Research Systems Inc,Zimmel Joseph,Dir,S - Sale,$398.78,"-2,024","1,976",-51%,"-$807,131",#N/A,#N/A
2021-10-01 16:58:43,2021-09-30,ETSY,Etsy Inc,Silverman Josh,"Pres, CEO",S - Sale+OE,$208.80,"-27,000","64,097",-30%,"-$5,637,607",#N/A,#N/A
2021-10-01 16:58:05,2021-09-30,KOD,Kodiak Sciences Inc.,Baker Bros. Advisors LP,"Dir, 10%",P - Purchase,$95.83,#ERROR!,"13,526,726",0.01,#ERROR!,86932,8330572
2021-10-01 16:54:12,2021-09-29,SHRG,Sharing Services Global Corp,"Dss, Inc.",10%,P - Purchase,$0.10,#ERROR!,"91,460,978",0%,#ERROR!,25000,2385
2021-10-01 16:53:50,2021-09-29,PLAB,Photronics Inc,Tyson Mitchell G,Dir,S - Sale,$13.83,"-6,000","90,629",-6%,"-$82,980",#N/A,#N/A
2021-10-01 16:52:47,2021-10-01,KALU,Kaiser Aluminum Corp,Harvey Keith,"Pres, CEO",S - Sale,$109.74,"-1,000","60,886",-2%,"-$109,740",#N/A,#N/A
2021-10-01 16:50:49,2021-09-29,XPEL,"Xpel, Inc.",Crumly Richard K.,"Dir, 10%",S - Sale,$75.45,"-38,000","3,370,199",-1%,"-$2,867,100",#N/A,#N/A
2021-10-01 16:50:08,2021-09-29,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$92.71,#ERROR!,"4,997,001",0.01,#ERROR!,27795,2576957
2021-10-01 16:46:38,2021-09-29,EVER,"Everquote, Inc.",Auguste Darryl,"EVP, Global Analytics",S - Sale,$19.00,-810,"63,900",-1%,"-$15,390",#N/A,#N/A
2021-10-01 16:45:54,2021-09-29,AVGO,Broadcom Inc.,Fernandez Raul J,Dir,P - Purchase,$489.54,152,"2,221",0.07,#ERROR!,152,74409
2021-10-01 16:45:10,2021-10-01,VRSK,"Verisk Analytics, Inc.",Shavel Lee,"Group Pres, CFO",S - Sale,$201.58,-483,"37,523",-1%,"-$97,363",#N/A,#N/A
2021-10-01 16:44:58,2021-09-30,NEM,Newmont Corp /de/,Buese Nancy,"EVP, CFO",S - Sale,$52.29,"-10,000","46,768",-18%,"-$522,900",#N/A,#N/A
2021-10-01 16:41:58,2021-09-29,EVER,"Everquote, Inc.",Revesz Tomas Jr,Chief Architect,S - Sale,$19.00,"-10,278","477,806",-2%,"-$195,282",#N/A,#N/A
2021-10-01 16:41:54,2021-09-30,NHI,National Health Investors Inc,Webb Robert T,Dir,P - Purchase,$53.86,#ERROR!,"102,339",0.02,#ERROR!,2000,107715
2021-10-01 16:41:49,2021-09-29,PGNY,"Progyny, Inc.",Anevski Peter,"Pres, COO",S - Sale+OE,$56.65,"-97,582","488,617",-17%,"-$5,528,381",#N/A,#N/A
2021-10-01 16:39:14,2021-09-28,XBIT,Xbiotech Inc.,Simard John,"CEO, 10%",S - Sale,$13.34,"-60,901","4,011,065",-1%,"-$812,117",#N/A,#N/A
2021-10-01 16:39:04,2021-09-29,NHI,National Health Investors Inc,Mendelsohn D. Eric,"CEO, Pres",P - Purchase,$54.38,#ERROR!,"46,256",0.05,#ERROR!,2000,108757
2021-10-01 16:35:25,2021-09-29,NKTX,"Nkarta, Inc.",Hastings Paul J,CEO,S - Sale,$27.18,"-8,500","219,061",-4%,"-$231,051",#N/A,#N/A
2021-10-01 16:34:19,2021-09-29,FDMT,4D Molecular Therapeutics Inc.,Schaffer David,Dir,S - Sale,$27.89,"-29,256","937,500",-3%,"-$815,863",#N/A,#N/A
2021-10-01 16:34:11,2021-10-01,CYTK,Cytokinetics Inc,Cragg David,"Chief HR, Admin Officer",S - Sale,$35.14,"-7,569","137,123",-5%,"-$265,990",#N/A,#N/A
2021-10-01 16:30:47,2021-09-30,COUP,Coupa Software Inc,Baratta Maurizio,Chief Accounting Officer,S - Sale,$217.03,-421,"1,995",-17%,"-$91,370",#N/A,#N/A
2021-10-01 16:29:03,2021-10-01,V,Visa Inc.,McInerney Ryan,Pres,S - Sale+OE,$224.17,"-11,194","139,715",-7%,"-$2,509,359",#N/A,#N/A
2021-10-01 16:28:32,2021-09-30,SPXC,Spx Corp,Mason Brian G.,Pres - SPX Transformer Sol.,S - Sale+OE,$54.19,"-10,000","62,830",-14%,"-$541,900",#N/A,#N/A
2021-10-01 16:28:12,2021-09-30,CYTK,Cytokinetics Inc,Blum Robert I,"Pres, CEO",S - Sale+OE,$34.01,"-5,000","361,729",-1%,"-$170,064",#N/A,#N/A
2021-10-01 16:28:11,2021-09-28,EXPI,"Exp World Holdings, Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale,$45.18,"-12,500","42,159,338",0%,"-$564,775",#N/A,#N/A
2021-10-01 16:27:17,2021-09-30,OLO,Olo Inc.,Hahnfeld Marty D.,Chief Customer Officer,S - Sale+OE,$30.01,"-25,000",0,-100%,"-$750,240",#N/A,#N/A
2021-10-01 16:22:27,2021-09-29,LATN,Union Acquisition Corp. II,Haddock Gerald W,Dir,P - Purchase,$8.66,#ERROR!,"64,000",0.07,#ERROR!,4000,34640
2021-10-01 16:21:54,2021-10-01,KRTX,"Karuna Therapeutics, Inc.",Pande Atul,Dir,S - Sale+OE,$120.72,"-2,500",0,-100%,"-$301,800",#N/A,#N/A
2021-10-01 16:21:21,2021-09-29,WRBY,Warby Parker Inc.,Tiger Global Management LLC,10%,S - Sale,$54.05,"-500,000","15,132,681",-3%,"-$27,025,000",#N/A,#N/A
2021-10-01 16:20:22,2021-09-29,REED,"Reed'S, Inc.",Snyder Norman E. Jr.,CEO,P - Purchase,$0.59,#ERROR!,"1,054,656",0.05,#ERROR!,50000,29500
2021-10-01 16:18:46,2021-09-29,LPTH,Lightpath Technologies Inc,Peck Darcie,Dir,S - Sale,$2.22,"-5,407",0,-100%,"-$12,004",#N/A,#N/A
2021-10-01 16:18:12,2021-09-30,REED,"Reed'S, Inc.",Spisak Thomas J.,CFO,P - Purchase,$0.60,#ERROR!,"380,717",0.04,#ERROR!,16000,9627
2021-10-01 16:16:16,2021-09-29,DFH,"Dream Finders Homes, Inc.",Boston Omaha Corp,10%,S - Sale,$17.33,"-1,235,000","2,868,037",-30%,"-$21,402,230",#N/A,#N/A
2021-10-01 16:14:49,2021-09-29,AN,"Autonation, Inc.","Cascade Investment, L.L.C.",10%,S - Sale,$127.67,"-183,783","11,535,331",-2%,"-$23,463,940",#N/A,#N/A
2021-10-01 16:12:33,2021-09-30,VCEL,Vericel Corp,Gilman Steven C,Dir,S - Sale+OE,$48.85,"-5,000","3,500",-59%,"-$244,255",#N/A,#N/A
2021-10-01 16:10:54,2021-09-29,SGRY,"Surgery Partners, Inc.",Brocklehurst Laura L.,CHRO,S - Sale,$41.73,-80,"44,036",0%,"-$3,338",#N/A,#N/A
2021-10-01 16:10:29,2021-09-30,INSM,Insmed Inc,Lewis William,"Chair, CEO",S - Sale+OE,$27.36,"-96,614","202,219",-32%,"-$2,643,753",#N/A,#N/A
2021-10-01 16:09:20,2021-10-01,GNRC,Generac Holdings Inc.,Jagdfeld Aaron,CEO,S - Sale,$402.53,"-5,000","615,913",-1%,"-$2,012,652",#N/A,#N/A
2021-10-01 16:09:16,2021-10-01,KAI,Kadant Inc,Albertine John M,Dir,S - Sale,$203.40,"-1,500","7,038",-18%,"-$305,100",#N/A,#N/A
2021-10-01 16:08:42,2021-09-30,HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,"COB, Pres, CEO",S - Sale,$110.30,"-50,000","818,717",-6%,"-$5,515,140",#N/A,#N/A
2021-10-01 16:06:55,2021-09-29,RPD,"Rapid7, Inc.",Burton Andrew F.,COO,S - Sale+OE,$113.12,"-15,887","218,713",-7%,"-$1,797,205",#N/A,#N/A
2021-10-01 16:05:56,2021-09-30,MPB,Mid Penn Bancorp Inc,Brumbaugh Kimberly J,Dir,P - Purchase,$27.55,91,"4,215",0.02,#ERROR!,91,2507
2021-10-01 16:04:42,2021-09-29,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$271.95,"-40,000","28,986,249",0%,"-$10,877,890",#N/A,#N/A
2021-10-01 16:01:05,2021-09-29,IBKR,"Interactive Brokers Group, Inc.",Frank Thomas Aj,CIO,S - Sale,$64.46,"-37,147","1,570,305",-2%,"-$2,394,566",#N/A,#N/A
2021-10-01 16:00:42,2021-09-30,CODI,Compass Diversified Holdings,McCoy Sarah Gaines,See Remark (a),P - Purchase,$28.18,#ERROR!,"24,346",0.15,#ERROR!,3164,89172
2021-10-01 16:00:25,2021-09-29,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,$64.52,"-40,000","5,747,511",-1%,"-$2,580,816",#N/A,#N/A
2021-10-01 15:57:56,2021-09-29,VIAV,Viavi Solutions Inc.,Scrivanich Luke M,SVP GM OSP,S - Sale,$15.61,"-12,913","49,178",-21%,"-$201,558",#N/A,#N/A
2021-10-01 15:42:41,2021-09-29,VIAV,Viavi Solutions Inc.,Rondinone Ralph,SVP Global Operations NSE,S - Sale,$15.61,"-13,380","32,722",-29%,"-$208,851",#N/A,#N/A
2021-10-01 15:41:19,2021-09-29,VIAV,Viavi Solutions Inc.,Siebert Kevin Christopher,"SVP Gen. Counsel, Secretary",S - Sale,$15.61,"-11,595","46,822",-20%,"-$180,991",#N/A,#N/A
2021-10-01 15:39:40,2021-09-29,VIAV,Viavi Solutions Inc.,Staley Gary W,SVP Global Sales NSE,S - Sale,$15.61,"-11,120","92,055",-11%,"-$173,568",#N/A,#N/A
2021-10-01 15:23:05,2021-09-30,MPB,Mid Penn Bancorp Inc,Klinger Robert E,Dir,P - Purchase,$27.55,181,"13,218",0.01,#ERROR!,181,4987
2021-10-01 15:10:21,2021-09-30,MPB,Mid Penn Bancorp Inc,Novak Alan P.,Dir,P - Purchase,$27.55,18,"10,907",0%,#ERROR!,18,496
2021-10-01 15:09:03,2021-09-30,MPB,Mid Penn Bancorp Inc,Moisey Robert J,Dir,P - Purchase,$27.55,109,"35,746",0%,#ERROR!,109,3003
2021-10-01 15:04:33,2021-09-30,MPB,Mid Penn Bancorp Inc,Grubic Robert C,Dir,P - Purchase,$27.55,181,"53,942",0%,#ERROR!,181,4987
2021-10-01 14:48:04,2021-09-30,MPB,Mid Penn Bancorp Inc,Frank Joel L.,Dir,P - Purchase,$27.55,91,"5,200",0.02,#ERROR!,91,2507
2021-10-01 14:47:27,2021-09-30,MPB,Mid Penn Bancorp Inc,De Soto Matthew G,Dir,P - Purchase,$27.55,227,"43,213",0.01,#ERROR!,227,6254
2021-10-01 14:47:03,2021-09-30,MPB,Mid Penn Bancorp Inc,Quandel Noble C Jr,Dir,P - Purchase,$27.55,109,"141,191",0%,#ERROR!,109,3003
2021-10-01 14:46:58,2021-09-30,MPB,Mid Penn Bancorp Inc,Boyer Steven T,Dir,P - Purchase,$27.55,91,"9,672",0.01,#ERROR!,91,2507
2021-10-01 14:46:27,2021-09-30,MPB,Mid Penn Bancorp Inc,Abel Robert A,Dir,P - Purchase,$27.55,18,"17,593",0%,#ERROR!,18,496
2021-10-01 14:45:49,2021-09-30,MPB,Mid Penn Bancorp Inc,Kerwin Gregory M,Dir,P - Purchase,$27.55,36,"36,645",0%,#ERROR!,36,992
2021-10-01 14:44:37,2021-09-30,MPB,Mid Penn Bancorp Inc,Mowery Theodore W,Dir,P - Purchase,$27.55,73,"27,114",0%,#ERROR!,73,2011
2021-10-01 13:39:02,2021-09-30,PGC,Peapack Gladstone Financial Corp,Kennedy Douglas L,"Pres, CEO",S - Sale+OE,$33.41,"-5,000","161,065",-3%,"-$167,029",#N/A,#N/A
2021-10-01 13:26:49,2021-09-29,NROM,Noble Romans Inc,Stiller Robert P,10%,S - Sale,$0.51,"-35,783","2,400,620",-1%,"-$18,228",#N/A,#N/A
2021-10-01 13:26:32,2021-09-29,ALTA,Altabancorp,Olson Mark K,"EVP, CFO",P - Purchase,$0.00,253,0,-100%,#ERROR!,253,0
2021-10-01 13:23:52,2021-09-29,ALTA,Altabancorp,Williams Len E,"Pres, CEO",P - Purchase,$0.00,481,0,-100%,#ERROR!,481,0
2021-10-01 13:16:04,2021-09-29,PTRS,Partners Bancorp,Mote Steven R.,Dir,P - Purchase,$8.36,431,"29,672",0.01,#ERROR!,431,3603
2021-10-01 13:11:09,2021-09-29,PTRS,Partners Bancorp,Albertine Mona D.,Dir,P - Purchase,$8.36,323,"51,732",0.01,#ERROR!,323,2700
2021-10-01 13:07:50,2021-09-29,PTRS,Partners Bancorp,Clarke Michael W,Dir,P - Purchase,$8.36,395,"175,752",0%,#ERROR!,395,3302
2021-10-01 13:03:03,2021-09-29,PTRS,Partners Bancorp,Snead George P.,Dir,P - Purchase,$8.36,370,"19,054",0.02,#ERROR!,370,3093
2021-10-01 12:46:25,2021-09-29,BKE,Buckle Inc,Nelson Dennis H,"Pres, CEO",S - Sale,$44.00,"-15,000","2,361,784",-1%,"-$660,021",#N/A,#N/A
2021-10-01 12:38:55,2021-10-01,VRAR,"Glimpse Group, Inc.",Bentovim Lyron L,"Pres, CEO, 10%",P - Purchase,$7.40,#ERROR!,"28,125",0.05,#ERROR!,1250,9250
2021-10-01 11:53:49,2021-09-30,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,209.36",21,"378,741",0%,#ERROR!,21,25397
2021-10-01 11:31:49,2021-09-27,SCGY,"Scientific Energy, Inc",Aspect Group Ltd,10%,P - Purchase,$0.50,#ERROR!,"26,000,000",0.3,#ERROR!,6000000,3000000
2021-10-01 11:25:59,2021-09-29,ALTA,Altabancorp,Linford Christine Maebelle,Exec Officer,P - Purchase,$0.00,6,0,-100%,#ERROR!,6,0
2021-10-01 11:23:52,2021-09-29,ALTA,Altabancorp,Jones Ryan Howard,Exec Officer,P - Purchase,$0.00,9,0,-100%,#ERROR!,9,0
2021-10-01 11:21:06,2021-09-29,ALTA,Altabancorp,Austin Judd J,Exec Officer,P - Purchase,$0.00,9,0,-100%,#ERROR!,9,0
2021-10-01 11:19:05,2021-09-30,NIHK,"Video River Networks, Inc.","Video River Networks, Inc.","COB, Pres, CEO, 10%",P - Purchase,$0.12,#ERROR!,"35,836,327",0.01,#ERROR!,284716,32742
2021-10-01 11:18:34,2021-09-29,ALTA,Altabancorp,Kirkham Judd Peterson,Exec Officer,P - Purchase,$0.00,9,0,-100%,#ERROR!,9,0
2021-10-01 11:14:44,2021-09-29,ALTA,Altabancorp,Olson Mark K,"EVP, CFO",P - Purchase,$0.00,10,0,-100%,#ERROR!,10,0
2021-10-01 11:05:45,2021-09-29,ALTA,Altabancorp,Williams Len E,"Pres, CEO",P - Purchase,$0.00,286,0,-100%,#ERROR!,286,0
2021-10-01 10:58:01,2021-09-30,FDBC,Fidelity D & D Bancorp Inc,Silverman Alan,Dir,P - Purchase,$51.50,325,"14,845",0.02,#ERROR!,325,16738
2021-10-01 10:56:00,2021-09-30,FUL,Fuller H B Co,Owens James,"Pres, CEO",S - Sale+OE,$66.27,"-5,000","184,346",-3%,"-$331,350",#N/A,#N/A
2021-10-01 10:34:11,2021-09-29,RDUS,"Radius Health, Inc.",Biotech Target N V,10%,P - Purchase,$12.95,#ERROR!,"7,705,714",0.01,#ERROR!,100000,1294500
2021-10-01 10:24:51,2021-09-07,FMNB,Farmers National Banc Corp /oh/,Crawford Anne Frederick,Dir,P - Purchase,$15.48,969,"86,385",0.01,#ERROR!,969,15000
2021-10-01 10:04:20,2021-09-30,HOMB,Home Bancshares Inc,Allison John W,"COB, CEO",P - Purchase,$23.68,#ERROR!,"6,593,161",0%,#ERROR!,5000,118400
2021-10-01 9:50:24,2021-09-30,TCX,Tucows Inc /pa/,Noss Elliot,CEO,S - Sale,$77.46,"-10,000","646,635",-2%,"-$774,600",#N/A,#N/A
2021-10-01 9:42:37,2021-09-30,CIEN,Ciena Corp,Moylan James E Jr,"SVP Finance, CFO",S - Sale,$51.60,"-2,000","319,048",-1%,"-$103,200",#N/A,#N/A
2021-10-01 8:53:36,2021-09-29,MRNA,"Moderna, Inc.",Andres Juan,See remarks,S - Sale+OE,$393.44,"-5,000",0,-100%,"-$1,967,200",#N/A,#N/A
2021-10-01 8:50:23,2021-09-29,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,$387.32,"-19,000","22,336,120",0%,"-$7,359,160",#N/A,#N/A
2021-10-01 8:16:57,2021-09-30,TMC,Tmc the Metals Co Inc.,Karkar Andrei,"Dir, 10%",P - Purchase,$4.44,#ERROR!,"41,880,051",0.06,#ERROR!,2250110,9999939
2021-10-01 8:02:58,2021-09-30,TMC,Tmc the Metals Co Inc.,Barron Gerard,CEO,P - Purchase,$4.41,#ERROR!,"14,243,752",0%,#ERROR!,34000,149940
2021-10-01 6:02:26,2021-09-30,SAFT,Safety Insurance Group Inc,Whitford Christopher Thomas,"VP, CFO, Secretary",S - Sale,$79.80,-200,"11,883",-2%,"-$15,959",#N/A,#N/A
