,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,NumTradesCAT,TradeToFileTime,TradeToFileTimeCAT,%VolumeChange,%VolumeChangeCAT,%FuturePriceChange
3363,2021-06-16,2021-06-15,OOMA,Ooma Inc,Yeh Jenny C,"VP, GC, Sec.",S - Sale+OE,24.2,-363.0,56182.0,-0.6419665752940136,-8784.6,1,1,1,1,30.118289353958144,>10%,-4.772723804820668
3364,2021-06-16,2021-06-15,LSF,"Laird Superfood, Inc.",Hodge Paul Jr.,CEO,S - Sale,31.08,-3500.0,251901.0,-1.3703940078543153,-108780.0,1,1,1,1,260.86387434554973,>10%,8.513760347978785
3365,2021-06-16,2021-06-14,PHAT,"Phathom Pharmaceuticals, Inc.",Takeda Pharmaceutical Co Ltd,10%,S - Sale,35.06,-2826.0,935886.0,-0.30105080152379005,-99079.56000000001,1,1,2,>1,5.786350148367952,0 to 10%,4.292483171515481
3366,2021-06-16,2021-06-14,DM,"Desktop Metal, Inc.",Hsieh Wen Hsuan,Dir,S - Sale,12.39,-225000.0,17631665.0,-1.2600337185023072,-2787750.0,1,1,2,>1,5.66342434371127,0 to 10%,7.653902558925487
3367,2021-06-16,2021-06-16,RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,7.38,53818.0,433999.0,14.15588890554762,397176.83999999997,1,1,0,0,-77.34821309950844,<-10%,6.929344331426697
3368,2021-06-16,2021-06-14,CWEN,"Clearway Energy, Inc.","Global Infrastructure Investors Iii, LLC",10%,P - Purchase,25.7,16219.0,21841.0,288.4916399857702,416828.3,1,1,2,>1,16.635821509356365,>10%,-2.454212802264114
3369,2021-06-16,2021-06-15,MMSI,Merit Medical Systems Inc,Frost Ronald,COO,S - Sale+OE,61.82,-11887.0,26740.0,-30.773811064799233,-734854.34,1,1,1,1,-41.44991698948534,<-10%,-2.3662869796099177
3370,2021-06-16,2021-06-14,CRVL,Corvel Corp,Clemons V Gordon,COB,S - Sale,121.92,-2000.0,1502207.0,-0.13296042366509397,-243840.0,1,1,2,>1,-0.9090909090909091,-10 to 0%,5.518148536757543
3371,2021-06-16,2021-06-14,STTK,"Shattuck Labs, Inc.",Hornblower Josiah,Dir,S - Sale,28.0,-21340.0,3186767.0,-0.6651897832584761,-597520.0,3,>2,2,>1,11.050156739811912,>10%,8.60214928797444
3372,2021-06-16,2021-06-15,SWAV,"Shockwave Medical, Inc.",Watkins Frank T,Dir,S - Sale,188.34,-2000.0,76952.0,-2.53318471982977,-376680.0,3,>2,1,1,76.6067864271457,>10%,-2.8499169822308255
3373,2021-06-16,2021-06-15,STTK,"Shattuck Labs, Inc.",Neill Andrew R,CFO,S - Sale,27.53,-2000.0,55963.0,-3.4504770284491832,-55060.0,3,>2,1,1,11.050156739811912,>10%,8.60214928797444
3374,2021-06-16,2021-06-15,WSM,Williams Sonoma Inc,Whalen Julie,EVP CFO,S - Sale,164.25,-3000.0,81312.0,-3.5582123541132935,-492750.0,2,2,1,1,-13.122783313629455,<-10%,-5.52113134536385
3375,2021-06-16,2021-06-15,SWAV,"Shockwave Medical, Inc.",Zacharias Isaac,Chief Commercial Officer,S - Sale+OE,188.25,-4000.0,59420.0,-6.30715862503942,-753000.0,3,>2,1,1,76.6067864271457,>10%,-2.8499169822308255
3376,2021-06-16,2021-06-15,STTK,"Shattuck Labs, Inc.",Thomson Erin Ator,GC,S - Sale,27.55,-4000.0,84259.0,-4.532115704913947,-110200.0,3,>2,1,1,11.050156739811912,>10%,8.60214928797444
3377,2021-06-16,2021-06-14,LCUT,"Lifetime Brands, Inc",Winoker Laurence,"SVP- Finance, CFO, Treasurer",S - Sale+OE,16.88,-3563.0,87008.0,-3.9339302867363726,-60143.439999999995,1,1,2,>1,39.119804400978,>10%,-10.10284912642167
3378,2021-06-16,2021-06-14,TECH,Bio-Techne Corp,Kummeth Charles R.,CEO,S - Sale+OE,449.15,-7481.0,167104.0,-4.285018758770799,-3360091.15,1,1,2,>1,-24.97441146366428,<-10%,-2.404305699595846
3379,2021-06-16,2021-06-16,ITI,"Iteris, Inc.",Bergera J. Joseph,"Pres, CEO",S - Sale+OE,7.0,-32855.0,92716.0,-26.16448065237993,-229985.0,2,2,0,0,30.99173553719008,>10%,-5.7103044180292
3380,2021-06-16,2021-06-15,TLYS,"Tilly'S, Inc.",Shaked Hezy,"See Remarks, 10%",S - Sale+OE,16.26,-2000.0,60000.0,-3.225806451612903,-32520.000000000004,3,>2,1,1,0.5772931366260423,0 to 10%,4.680574306156712
3381,2021-06-16,2021-06-15,MU,Micron Technology Inc,Zinsner David,"SVP, CFO",S - Sale+OE,82.19,-8050.0,158094.0,-4.845194530046225,-661629.5,1,1,1,1,-18.791856055512223,<-10%,-4.3980631252082345
3382,2021-06-16,2021-06-15,MCB,Metropolitan Bank Holding Corp.,Rosenberg Nick,"EVP, Head of Global Payments",S - Sale,64.15,-1005.0,29170.0,-3.3305716652858326,-64470.75000000001,1,1,1,1,44.44444444444444,>10%,-2.858024877894723
3383,2021-06-16,2021-06-14,WMT,Walmart Inc.,Walton S Robson,"Dir, 10%",S - Sale,139.27,-3095606.0,1340988620.0,-0.23031339406552934,-431125047.62,3,>2,2,>1,48.98640258288837,>10%,-1.4436717576768456
3384,2021-06-16,2021-06-14,RES,Rpc Inc,Rollins Gary W,"Dir, 10%",S - Sale,5.92,-200000.0,123147203.0,-0.1621439279818935,-1184000.0,2,2,2,>1,46.43906534210158,>10%,-11.57555971829809
3385,2021-06-16,2021-06-14,DASH,"Doordash, Inc.",Brown Shona L,Dir,S - Sale,158.34,-15490.0,102010.0,-13.182978723404256,-2452686.6,2,2,2,>1,86.08191653786707,>10%,10.850977508455133
3386,2021-06-16,2021-06-14,QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, Pres, CEO",S - Sale,66.01,-5000.0,950925.0,-0.5230535868399717,-330050.0,1,1,2,>1,-4.652515266065717,-10 to 0%,2.5568584367340685
3387,2021-06-16,2021-06-15,EEFT,"Euronet Worldwide, Inc.",Strandjord M Jeannine,Dir,P - Purchase,146.5,1166.0,48000.0,2.489644275526327,170819.0,1,1,1,1,-14.14684950529422,<-10%,1.7254807851051952
3388,2021-06-16,2021-06-14,JAMF,Jamf Holding Corp.,"Vepf VI Co Invest 1 Gp, L.P.",10%,S - Sale,33.0,-8140000.0,64545508.0,-11.198931154199267,-268620000.0,2,2,2,>1,11.980602833507655,>10%,6.913036081033456
3389,2021-06-16,2021-06-14,ANGN,Angion Biomedica Corp.,Rhodes Jennifer J,See Remarks,S - Sale,13.27,-427.0,33020.0,-1.276646634974736,-5666.29,1,1,2,>1,130.9375,>10%,2.9433988175302184
3390,2021-06-16,2021-06-15,DTIL,Precision Biosciences Inc,Thomson David S.,COO,S - Sale+OE,11.2,-2858.0,111513.0,-2.4988852069143404,-32009.6,2,2,1,1,52.01966232100876,>10%,2.4551484904209313
3391,2021-06-16,2021-06-14,HYMC,Hycroft Mining Holding Corp,Stieber Jeffrey,"SVP Finance, Treasurer",S - Sale,3.67,-12914.0,41909.0,-23.55580686937964,-47394.38,3,>2,2,>1,34.79623824451411,>10%,-9.792282935087037
3392,2021-06-16,2021-06-14,LMST,"Limestone Bancorp, Inc.",Seiler Joseph C,EVP,S - Sale,16.33,-2000.0,33929.0,-5.56653399760639,-32659.999999999996,1,1,2,>1,46.788990825688074,>10%,-0.9592316815633489
3393,2021-06-16,2021-06-14,JAMF,Jamf Holding Corp.,"Vep Group, LLC",10%,S - Sale,33.0,-8140000.0,64545508.0,-11.198931154199267,-268620000.0,2,2,2,>1,11.980602833507655,>10%,6.913036081033456
3394,2021-06-16,2021-06-14,ZI,Zoominfo Technologies Inc.,Winn David Randall,"Dir, 10%",S - Sale+OE,45.0,-3250000.0,57493.0,-98.26173479429889,-146250000.0,2,2,2,>1,56.795347987578396,>10%,6.059990455862176
3395,2021-06-16,2021-06-14,TBK,"Triumph Bancorp, Inc.",Ritterbusch Todd,"EVP, CLO - TBK Bank, SSB",S - Sale+OE,80.48,-4846.0,27096.0,-15.171247886794816,-390006.08,1,1,2,>1,-56.470588235294116,<-10%,-10.06687056433995
3396,2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Fitz Steven D,Chief Revenue Officer,S - Sale+OE,22.0,-4400.0,235990.0,-1.830358999958401,-96800.0,3,>2,2,>1,71.1425044575504,>10%,10.624363736943401
3397,2021-06-16,2021-06-14,RETA,Reata Pharmaceuticals Inc,Meyer Colin John,Chief Research Officer,S - Sale+OE,142.58,-60000.0,17000.0,-77.92207792207792,-8554800.0,1,1,2,>1,-14.66089466089466,<-10%,-3.6657992532850994
3398,2021-06-16,2021-06-14,ENTG,Entegris Inc,Rucci Corey,"SVP, Business Development",S - Sale+OE,120.0,-9189.0,29680.0,-23.640947799017212,-1102680.0,1,1,2,>1,39.171581401728155,>10%,-2.1940475703271742
3399,2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Chettiar Suku Krishnaraj,CMO,S - Sale+OE,22.0,-1800.0,137634.0,-1.2909333448082965,-39600.0,3,>2,2,>1,71.1425044575504,>10%,10.624363736943401
3400,2021-06-16,2021-06-14,REGN,"Regeneron Pharmaceuticals, Inc.",Ryan Arthur F,Dir,S - Sale,524.76,-100.0,23591.0,-0.4221012198725254,-52476.0,2,2,2,>1,67.01369863013699,>10%,2.738829854511394
3401,2021-06-16,2021-06-14,LMAT,Lemaitre Vascular Inc,Kamke Trent G,"Senior V. P., Operations",S - Sale+OE,58.0,-3307.0,10652.0,-23.690808797191774,-191806.0,1,1,2,>1,-49.90083300277668,<-10%,6.665536577680785
3402,2021-06-16,2021-06-14,SUMO,"Sumo Logic, Inc.",Carey Sydney,CFO,S - Sale,22.0,-100.0,423694.0,-0.023596369934449284,-2200.0,3,>2,2,>1,71.1425044575504,>10%,10.624363736943401
3403,2021-06-16,2021-06-14,SND,"Smart Sand, Inc.",Young William John,COO,S - Sale,2.88,-47558.0,188257.0,-20.167504187604692,-136967.04,1,1,2,>1,61.702127659574465,>10%,-6.9767454754925895
3404,2021-06-16,2021-06-14,TPIC,"Tpi Composites, Inc",Weiss Daniel G,Dir,S - Sale,45.91,-5000.0,21040.0,-19.201228878648234,-229549.99999999997,1,1,2,>1,-6.097794822627037,-10 to 0%,-2.4691334144937636
3405,2021-06-16,2021-06-14,ZI,Zoominfo Technologies Inc.,Edell Eric J,"See Remarks, 10%",S - Sale+OE,45.0,-3250000.0,57493.0,-98.26173479429889,-146250000.0,2,2,2,>1,56.795347987578396,>10%,6.059990455862176
3406,2021-06-16,2021-06-14,DASH,"Doordash, Inc.",Yandell Keith,"Chief Business, Legal Officer",S - Sale+OE,158.34,-47036.0,324154.0,-12.671677577520946,-7447680.24,2,2,2,>1,86.08191653786707,>10%,10.850977508455133
3407,2021-06-16,2021-06-15,REVG,"Rev Group, Inc.",Fish Justin,Dir,S - Sale,15.5,-492.0,17585.0,-2.7216905459976766,-7626.0,3,>2,1,1,100.73529411764706,>10%,-6.309148113138864
3408,2021-06-16,2021-06-14,MEDP,"Medpace Holdings, Inc.",Burwig Susan E,"EVP, Operations",S - Sale+OE,178.96,-15000.0,70005.0,-17.64602082230457,-2684400.0,1,1,2,>1,15.155741515574151,>10%,2.151313533912734
3409,2021-06-16,2021-06-15,CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,33.44,-3000.0,241567.0,-1.2266577256947995,-100320.0,2,2,1,1,14.836223506743737,>10%,-1.635442222991791
3410,2021-06-16,2021-06-15,OSH,"Oak Street Health, Inc.",Myers Griffin,Chief Medical Officer,S - Sale,55.36,-109400.0,5784311.0,-1.856215888427512,-6056384.0,1,1,1,1,27.035318178242743,>10%,5.983662908638948
3411,2021-06-16,2021-06-14,CONN,Conns Inc,Stephens Harriet C,10%,S - Sale,29.5,-7479.0,3095382.0,-0.24103561197230555,-220630.5,18,>2,2,>1,3.3158107561665995,0 to 10%,-9.367272676277707
3412,2021-06-16,2021-06-15,KOSS,Koss Corp,Koss Michael J Jr,"VP - Marketing, Product",S - Sale,24.3,-10000.0,26011.0,-27.76929271611452,-243000.0,2,2,1,1,-17.3825418818491,<-10%,3.4482724601392922
3413,2021-06-16,2021-06-14,CLVT,Clarivate Plc,Onex Corp,10%,S - Sale,25.22,-10562882.0,60855384.0,-14.79016866637451,-266395884.04,6,>2,2,>1,73.2559650110423,>10%,6.371752166048327
3414,2021-06-16,2021-06-15,MDIA,Mediaco Holding Inc.,Enright J. Scott,"EVP, GC, Sec",S - Sale,5.0,-5299.0,3163.0,-62.62112975655873,-26495.0,3,>2,1,1,-70.23853664565567,<-10%,-25.889327225168635
3415,2021-06-16,2021-06-14,EQR,Equity Residential,Manelis Michael L,"EVP, COO",S - Sale+OE,80.85,-10000.0,13485.0,-42.58037044922291,-808500.0,1,1,2,>1,97.30586370839937,>10%,-1.9699521907990218
3416,2021-06-16,2021-06-14,DPZ,Dominos Pizza Inc,Morris Kevin Scott,"EVP, Gen'l Counsel, Secretary",S - Sale,450.58,-363.0,4288.0,-7.804773167060847,-163560.54,1,1,2,>1,54.74308300395257,>10%,2.8150776841767797
3417,2021-06-16,2021-06-15,CADE,Cadence Bancorporation,Shapiro Marc J,Dir,P - Purchase,21.4,6102.0,329561.0,1.886483294637033,130582.79999999999,1,1,1,1,-14.819730148197301,<-10%,-8.52121919040639
3418,2021-06-16,2021-06-14,MDIA,Mediaco Holding Inc.,Hornaday Ryan A,"EVP, CFO, Treasurer",S - Sale,5.25,-3000.0,6844.0,-30.475416497358797,-15750.0,3,>2,2,>1,-70.23853664565567,<-10%,-25.889327225168635
3419,2021-06-16,2021-06-14,CONN,Conns Inc,Bradbury Curtis F Jr,10%,S - Sale,29.5,-622.0,195157.0,-0.317705167561383,-18349.0,18,>2,2,>1,3.3158107561665995,0 to 10%,-9.367272676277707
3420,2021-06-16,2021-06-14,CRUS,"Cirrus Logic, Inc.",Baumgartner Jeffrey W,"VP of R, D",S - Sale,80.0,-2500.0,25290.0,-8.99604174163368,-200000.0,2,2,2,>1,50.80259081948747,>10%,-2.7361633977019246
3421,2021-06-16,2021-06-14,CRUS,"Cirrus Logic, Inc.",Brannan Andrew,VP of Worldwide Sales,S - Sale+OE,80.0,-8074.0,4290.0,-65.30249110320284,-645920.0,2,2,2,>1,50.80259081948747,>10%,-2.7361633977019246
3422,2021-06-16,2021-06-14,IRWD,Ironwood Pharmaceuticals Inc,Currie Mark G,Dir,S - Sale,11.59,-23571.0,570187.0,-3.9697991437589053,-273187.89,1,1,2,>1,40.289855072463766,>10%,9.677416136318719
3423,2021-06-16,2021-06-15,TDOC,"Teladoc Health, Inc.",Vandervoort Adam C,"GC, Secretary",S - Sale+OE,157.05,-558.0,10163.0,-5.204738363958586,-87633.90000000001,1,1,1,1,39.24763629048481,>10%,3.888492270090128
3424,2021-06-16,2021-06-14,RPD,"Rapid7, Inc.",Schodorf Thomas E,Dir,S - Sale+OE,90.0,-500.0,23040.0,-2.1240441801189465,-45000.0,2,2,2,>1,66.70502493287303,>10%,6.412782651000108
3425,2021-06-16,2021-06-14,CLVT,Clarivate Plc,Onex Us Principals LP,10%,S - Sale,25.22,-10562882.0,60855384.0,-14.79016866637451,-266395884.04,6,>2,2,>1,73.2559650110423,>10%,6.371752166048327
3426,2021-06-16,2021-06-15,ADI,Analog Devices Inc,Henderson Gregory N.,"SVP, Atmtve, Comm, ArSpc, Def",S - Sale+OE,168.43,-6078.0,5847.0,-50.9685534591195,-1023717.54,1,1,1,1,-0.7107410211119523,-10 to 0%,-2.3069520133062666
3427,2021-06-16,2021-06-15,RPD,"Rapid7, Inc.",Berry Michael J,Dir,S - Sale,89.65,-3322.0,5402.0,-38.078862906923426,-297817.30000000005,2,2,1,1,66.70502493287303,>10%,6.412782651000108
3428,2021-06-16,2021-06-14,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.26,-200000.0,15451592.0,-1.277825284482243,-6652000.0,6,>2,2,>1,68.35064395513086,>10%,-3.159505605850014
3429,2021-06-16,2021-06-14,REGN,"Regeneron Pharmaceuticals, Inc.",Brown Michael S,Dir,S - Sale+OE,525.0,-1700.0,15240.0,-10.035419126328216,-892500.0,2,2,2,>1,67.01369863013699,>10%,2.738829854511394
3430,2021-06-16,2021-06-14,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,33.26,-200000.0,15451592.0,-1.277825284482243,-6652000.0,6,>2,2,>1,68.35064395513086,>10%,-3.159505605850014
3431,2021-06-16,2021-06-07,LEGH,Legacy Housing Corp,Shipley William G,10%,S - Sale,19.21,-29854.0,6410408.0,-0.46355256975570247,-573495.34,1,1,9,>1,-60.1423487544484,<-10%,-6.205777054524315
3432,2021-06-16,2021-06-14,NWBI,"Northwest Bancshares, Inc.",Torchio Louis J,"SEVP, Retail Lending",S - Sale,14.17,-427.0,30907.0,-1.3627369630433395,-6050.59,2,2,2,>1,0.8874357776739841,0 to 10%,-6.518727663552168
3433,2021-06-16,2021-06-15,FUNC,First United Corp/md/,Rodeheaver Carissa Lynn,"COB, Pres, CEO",P - Purchase,19.08,209.0,31653.0,0.6646737056354154,3987.72,1,1,1,1,7.485029940119761,0 to 10%,-5.301828671826487
3434,2021-06-16,2021-06-14,TELA,"Tela Bio, Inc.","Ew Healthcare Partners Fund 2, L.P.",See footnote 2,P - Purchase,12.5,79970.0,1784232.0,4.692353640461384,999625.0,1,1,2,>1,335.23489932885906,>10%,11.350574102343778
3435,2021-06-16,2021-06-14,ENVA,"Enova International, Inc.",Fisher David,CEO,S - Sale,35.52,-8444.0,510809.0,-1.6261822271609407,-299930.88,2,2,2,>1,-30.327868852459016,<-10%,-6.822614239348193
3436,2021-06-16,2021-06-14,NWBI,"Northwest Bancshares, Inc.",Watson Scott J,"EVP, CIO",S - Sale,14.17,-324.0,14056.0,-2.2531293463143256,-4591.08,2,2,2,>1,0.8874357776739841,0 to 10%,-6.518727663552168
3437,2021-06-16,2021-06-14,CTRN,Citi Trends Inc,Council Ivy D,"SVP of HR, Chief Compl Offcr",S - Sale,85.25,-1762.0,71369.0,-2.4093749572684633,-150210.5,1,1,2,>1,-43.21608040201005,<-10%,-5.290742901956466
3438,2021-06-16,2021-06-15,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1539.5,29.0,376867.0,0.007695614561164214,44645.5,2,2,1,1,4.693140794223827,0 to 10%,-3.460997754655531
3439,2021-06-16,2021-06-14,CSSE,"Chicken Soup For the Soul Entertainment, Inc.",Seaton Scott W,"Vice COB, CSO",S - Sale,37.24,-84200.0,22750.0,-78.72837774661056,-3135608.0,2,2,2,>1,-25.901639344262296,<-10%,10.967736378172672
3440,2021-06-16,2021-06-15,CNOB,"Connectone Bancorp, Inc.",Boswell Stephen T.,Dir,P - Purchase,27.19,2200.0,279622.0,0.7930156945015175,59818.0,1,1,1,1,48.59228362877998,>10%,-7.158195997749138
3441,2021-06-16,2021-06-14,CSSE,"Chicken Soup For the Soul Entertainment, Inc.",Newmark L Amy,Dir,S - Sale+OE,38.2,-4160.0,21780.0,-16.037008481110256,-158912.0,2,2,2,>1,-25.901639344262296,<-10%,10.967736378172672
3442,2021-06-16,2021-06-15,CIEN,Ciena Corp,Alexander Stephen B,"SVP, CTO",S - Sale,58.13,-2000.0,78464.0,-2.4855836150328097,-116260.0,3,>2,1,1,38.35908819260651,>10%,-2.4157097106916137
3443,2021-06-16,2021-06-15,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",P - Purchase,4.27,5620.0,751548.0,0.7534239229523493,23997.399999999998,2,2,1,1,41.692789968652036,>10%,-1.6203742796254665
3444,2021-06-16,2021-05-28,CVV,Cvd Equipment Corp,Rosenbaum Leonard A,"Dir, 10%",S - Sale,4.27,-75000.0,751548.0,-9.073883186457412,-320249.99999999994,2,2,19,>1,41.692789968652036,>10%,-1.6203742796254665
3445,2021-06-16,2021-06-14,MDIA,Mediaco Holding Inc.,Smulyan Jeffrey H,CEO,S - Sale,5.02,-158101.0,327.0,-99.79359709142324,-793667.0199999999,3,>2,2,>1,-70.23853664565567,<-10%,-25.889327225168635
3446,2021-06-16,2021-06-15,RXT,"Rackspace Technology, Inc.",Windham Holly B.,"EVP, Chief Legal, People Off",S - Sale+OE,21.0,-2525.0,165666.0,-1.5012693901576184,-53025.0,1,1,1,1,-5.659665450886681,-10 to 0%,-4.797227231921056
3447,2021-06-16,2021-06-14,BSY,Bentley Systems Inc,Bentley Richard P.,10%,S - Sale+OE,63.82,-50000.0,459278.0,-9.817820522386594,-3191000.0,1,1,2,>1,130.98873036140566,>10%,-1.9634952386213302
3448,2021-06-16,2021-06-15,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1013.29,-2500.0,245407.0,-1.008442682134833,-2533225.0,2,2,1,1,39.28020565552699,>10%,-2.5045208954930906
3449,2021-06-16,2021-06-15,AIN,Albany International Corp /de/,Halftermeyer Daniel A,"Pres, PMC",S - Sale+OE,89.06,-4700.0,71655.0,-6.155458057756532,-418582.0,1,1,1,1,-5.029940119760479,-10 to 0%,-2.1324059832783635
3450,2021-06-16,2021-06-15,ZOM,Zomedica Corp.,Powers Johnny D,Dir,S - Sale+OE,0.93,-125000.0,1250000.0,-9.090909090909092,-116250.0,1,1,1,1,-8.878957782461061,-10 to 0%,-8.695653040637543
3451,2021-06-16,2021-06-15,VLY,Valley National Bancorp,Williams Sidney S,Dir,P - Purchase,13.81,174.0,4616.0,3.9171544349392167,2402.94,1,1,1,1,15.894717822080347,>10%,-9.084506895636261
3452,2021-06-16,2021-06-14,CLAR,Clarus Corp,Sokolow Nicolas,Dir,S - Sale,25.1,-5020.0,602924.0,-0.8257339491795297,-126002.0,1,1,2,>1,117.3606210303458,>10%,4.627683467757143
3453,2021-06-16,2021-06-15,LRCX,Lam Research Corp,Meikle Scott Gerald,SVP,S - Sale+OE,646.92,-500.0,17166.0,-2.8302954828484093,-323460.0,2,2,1,1,68.30721003134796,>10%,-4.08304121999221
3454,2021-06-16,2021-06-14,SNPX,"Synaptogenix, Inc.",Silverman Joshua,Dir,P - Purchase,8.3,10000.0,15000.0,200.0,83000.0,2,2,2,>1,390.68017366136036,>10%,25.05618642126304
3455,2021-06-16,2021-06-15,ANGI,Angi Inc.,Hicks Bowman Angela R.,Dir,S - Sale,14.08,-10000.0,271773.0,-3.548956074570665,-140800.0,1,1,1,1,-46.77285153928444,<-10%,-3.823951992061246
3456,2021-06-16,2021-06-15,QCOM,Qualcomm Inc/de,Modoff Brian,"EVP, Strategy, M, A",S - Sale,136.45,-1510.0,77036.0,-1.9224403534234715,-206039.49999999997,1,1,1,1,29.37137465930533,>10%,-1.4449773933600578
3457,2021-06-16,2021-06-15,ZUMZ,Zumiez Inc,Kalen Holmes,Dir,S - Sale,45.16,-2484.0,15054.0,-14.163530619226822,-112177.43999999999,1,1,1,1,-23.758430410790925,<-10%,-5.896429805169895
3458,2021-06-16,2021-06-15,TDG,Transdigm Group Inc,Howley W Nicholas,Exec. COB,S - Sale+OE,670.42,-11500.0,21548.0,-34.79786976519003,-7709829.999999999,1,1,1,1,3.5480537375129177,0 to 10%,2.0714996397822767
3459,2021-06-16,2021-06-15,KIDS,Orthopediatrics Corp,Berry Bernie B III,Dir,S - Sale,64.54,-300.0,25581.0,-1.159151501101194,-19362.000000000004,1,1,1,1,18.84272997032641,>10%,3.8289001277758614
3460,2021-06-16,2021-06-14,CUBI,"Customers Bancorp, Inc.",Sidhu Samvir S.,Head of Corporate Development,P - Purchase,39.53,6000.0,67926.0,9.688983625617674,237180.0,1,1,2,>1,50.99642309657639,>10%,-8.804271424734393
3461,2021-06-16,2021-06-14,SWAV,"Shockwave Medical, Inc.",Francis Laura,Dir,S - Sale+OE,186.01,-2700.0,2701.0,-49.99074245510091,-502227.0,3,>2,2,>1,76.6067864271457,>10%,-2.8499169822308255
3462,2021-06-16,2021-06-16,FBNC,First Bancorp /nc/,Moore Richard H,CEO,P - Purchase,42.74,2375.0,115646.0,2.096741443087816,101507.5,1,1,0,0,134.62783171521036,>10%,-4.6671264201696685
3463,2021-06-16,2021-06-14,ABML,American Battery Metals Corp,William John Hunter,Dir,S - Sale,2.23,-391383.0,11683334.0,-3.241343047625878,-872784.09,1,1,2,>1,20.6627309083984,>10%,-7.391297452165717
3464,2021-06-16,2021-06-15,MCK,McKesson Corp,Reddy Sundeep G.,"SVP, Controller",S - Sale,193.43,-450.0,3290.0,-12.032085561497325,-87043.5,1,1,1,1,-16.57443527170462,<-10%,-3.411346171643762
3465,2021-06-16,2021-06-15,KE,"Kimball Electronics, Inc.",Kahle John H,VP,S - Sale,21.95,-3500.0,179195.0,-1.9157612414132845,-76825.0,1,1,1,1,70.40816326530613,>10%,-5.6672752224855145
3466,2021-06-16,2021-06-15,CNMD,Conmed Corp,Garner Todd W,"EVP, CFO",S - Sale,137.04,-960.0,2672.0,-26.431718061674008,-131558.4,1,1,1,1,-7.699037620297463,-10 to 0%,3.022117836074565
3467,2021-06-16,2021-06-15,YUM,Yum Brands Inc,Gibbs David W,CEO,S - Sale+OE,118.2,-1362.0,85921.0,-1.560441323052599,-160988.4,1,1,1,1,18.40027171605672,>10%,-2.9625867767751775
3468,2021-06-16,2021-06-15,NEE,Nextera Energy Inc,Ketchum John W,"Pres, CEO of Sub",S - Sale,73.42,-12155.0,106487.0,-10.245107129009963,-892420.1,1,1,1,1,24.141925022199914,>10%,1.7462465566243646
3469,2021-06-16,2021-06-15,TYL,Tyler Technologies Inc,Miller Brian K,"EVP, CFO",S - Sale+OE,430.62,-3500.0,53174.0,-6.1756713837032855,-1507170.0,2,2,1,1,13.636363636363637,>10%,3.5430852068348666
3470,2021-06-16,2021-06-10,FOSL,"Fossil Group, Inc.",Kartsotis Kosta N,"COB, CEO",S - Sale,14.94,-5000.0,3255837.0,-0.15333486463751483,-74700.0,1,1,6,>1,7.505406436840096,0 to 10%,-9.32451919794729
3471,2021-06-16,2021-06-15,ENVA,"Enova International, Inc.",Rahilly Sean,"GC, Secretary",S - Sale,35.01,-1430.0,86503.0,-1.6262381585980235,-50064.299999999996,2,2,1,1,-30.327868852459016,<-10%,-6.822614239348193
3472,2021-06-16,2021-06-14,SNPX,"Synaptogenix, Inc.",Alkon Daniel L.,Chief Scientific Officer,P - Purchase,8.26,10000.0,11484.0,673.8544474393531,82600.0,2,2,2,>1,390.68017366136036,>10%,25.05618642126304
3473,2021-06-16,2021-06-11,SCL,Stepan Co,Catlett Janet Anne,"VP, CHRO",P - Purchase,132.04,2.0,3340.0,0.05991611743559017,264.08,1,1,5,>1,4.159132007233273,0 to 10%,-5.3230755145733175
3474,2021-06-16,2021-06-15,BSX,Boston Scientific Corp,Carruthers Wendy,"SVP, HR",S - Sale,42.7,-3322.0,174537.0,-1.867771661822005,-141849.40000000002,2,2,1,1,-23.226290610049716,<-10%,2.4544251559585253
3475,2021-06-16,2021-06-14,GLP,Global Partners LP,Global Gp LLC,General Partner,P - Purchase,26.58,30412.0,121296.0,33.462435632234495,808350.96,1,1,2,>1,-27.868852459016395,<-10%,-3.4918296114173946
